shipment_id,order_id,tiempo_shipped_id,tiempo_delivered_id,dias_en_transito,carrier,tracking_number,status
9000000323,1000000323,,,1,PICKUP,,DELIVERED
9000000324,1000000324,20250111.0,20250112.0,1,PICKUP,,DELIVERED
9000000325,1000000325,20241014.0,20241015.0,1,PICKUP,,DELIVERED
9000000326,1000000326,20240617.0,20240622.0,5,Correo Argentino,TRK-P5JG6V39HM,DELIVERED
9000000327,1000000327,20250110.0,20250113.0,3,Correo Argentino,TRK-MDVMWTRSHR,DELIVERED
9000000328,1000000328,20250211.0,20250215.0,4,Correo Argentino,TRK-PJI9TT96J6,DELIVERED
9000000329,1000000329,20240316.0,20240319.0,3,Correo Argentino,TRK-TKIZIWWL0A,DELIVERED
9000000330,1000000330,20241214.0,20241215.0,1,PICKUP,,DELIVERED
9000000331,1000000331,20241225.0,20241228.0,3,Correo Argentino,TRK-4K0RCSFKJZ,DELIVERED
9000000332,1000000332,,,3,Correo Argentino,TRK-8DHCBZCXQU,SHIPPED
9000000333,1000000333,,,,Correo Argentino,,CANCELLED
9000000334,1000000334,,,4,Correo Argentino,TRK-ITBJQCU49B,SHIPPED
9000000335,1000000335,20240211.0,20240215.0,4,Correo Argentino,TRK-OJCVJ0S121,DELIVERED
9000000336,1000000336,20240720.0,20240724.0,4,Correo Argentino,TRK-0W710RWTCM,DELIVERED
9000000337,1000000337,20240913.0,20240915.0,2,Correo Argentino,TRK-PCJPUF7VXQ,DELIVERED
9000000338,1000000338,20240323.0,20240325.0,2,Correo Argentino,TRK-PRYVF3TIVE,DELIVERED
9000000339,1000000339,,,,Correo Argentino,,CANCELLED
9000000340,1000000340,20240806.0,20240808.0,2,Correo Argentino,TRK-4TFRX245GB,DELIVERED
9000000341,1000000341,20241221.0,20241222.0,1,PICKUP,,DELIVERED
9000000342,1000000342,20241007.0,20241011.0,4,Correo Argentino,TRK-3TH5619XPL,DELIVERED
9000000343,1000000343,20240812.0,20240814.0,2,Correo Argentino,TRK-W803CQEXUF,DELIVERED
9000000344,1000000344,20240724.0,20240726.0,2,Correo Argentino,TRK-PMIAY8MLNC,SHIPPED
9000000345,1000000345,20240502.0,20240504.0,2,Correo Argentino,TRK-90NLU6H2FO,DELIVERED
9000000346,1000000346,,,1,PICKUP,,SHIPPED
9000000347,1000000347,20240819.0,20240821.0,2,Correo Argentino,TRK-N1V96NIX9T,DELIVERED
9000000348,1000000348,20241115.0,20241116.0,1,PICKUP,,DELIVERED
9000000349,1000000349,20240830.0,20240902.0,3,Correo Argentino,TRK-H5BQD2UGQB,DELIVERED
9000000350,1000000350,20240318.0,20240319.0,1,PICKUP,,DELIVERED
9000000351,1000000351,20240503.0,20240504.0,1,PICKUP,,DELIVERED
9000000352,1000000352,20250217.0,20250222.0,5,Correo Argentino,TRK-CDC9YPP0KL,DELIVERED
9000000353,1000000353,,,1,PICKUP,,DELIVERED
9000000354,1000000354,,,5,Correo Argentino,TRK-OET37PJ6JA,DELIVERED
9000000355,1000000355,20241210.0,20241215.0,5,Correo Argentino,TRK-WBXD9JIFZ7,DELIVERED
9000000356,1000000356,,,3,Correo Argentino,TRK-R7Z3UORWAO,DELIVERED
9000000357,1000000357,20240301.0,20240305.0,4,Correo Argentino,TRK-4E0RK1Y2AX,DELIVERED
9000000358,1000000358,,,2,Correo Argentino,TRK-3DYJXM8OG9,DELIVERED
9000000359,1000000359,20240709.0,20240710.0,1,PICKUP,,DELIVERED
9000000360,1000000360,20240923.0,20240924.0,1,PICKUP,,DELIVERED
9000000361,1000000361,20250120.0,20250123.0,3,Correo Argentino,TRK-XKUAQ6XCBU,DELIVERED
9000000362,1000000362,20240815.0,20240819.0,4,Correo Argentino,TRK-130IYMN8X9,SHIPPED
9000000363,1000000363,20240608.0,20240611.0,3,Correo Argentino,TRK-CDCOWDXCJ1,DELIVERED
9000000364,1000000364,,,1,PICKUP,,SHIPPED
9000000365,1000000365,,,4,Correo Argentino,TRK-QZUSOFVD2M,DELIVERED
9000000366,1000000366,,,5,Correo Argentino,TRK-04NWF222GT,DELIVERED
9000000367,1000000367,,,3,Correo Argentino,TRK-0QU3G58K4N,DELIVERED
9000000368,1000000368,,,,Correo Argentino,,CANCELLED
9000000369,1000000369,20241211.0,20241212.0,1,PICKUP,,DELIVERED
9000000370,1000000370,,,1,PICKUP,,DELIVERED
9000000371,1000000371,20240116.0,20240120.0,4,Correo Argentino,TRK-QPX17NQGFX,DELIVERED
9000000372,1000000372,20240822.0,20240824.0,2,Correo Argentino,TRK-L15FV8ZC6P,SHIPPED
9000000373,1000000373,20240219.0,20240221.0,2,Correo Argentino,TRK-V9OB7NBQW3,SHIPPED
9000000374,1000000374,,,1,PICKUP,,DELIVERED
9000000375,1000000375,,,2,Correo Argentino,TRK-JT6GK3LV32,DELIVERED
9000000376,1000000376,20241215.0,20241216.0,1,PICKUP,,DELIVERED
9000000377,1000000377,20240802.0,20240803.0,1,PICKUP,,DELIVERED
9000000378,1000000378,,,5,Correo Argentino,TRK-B8MS9TKYJX,DELIVERED
9000000379,1000000379,,,6,Correo Argentino,TRK-V457GNVBA4,DELIVERED
9000000380,1000000380,20240613.0,20240614.0,1,PICKUP,,DELIVERED
9000000381,1000000381,,,4,Correo Argentino,TRK-ZDHM025LPT,DELIVERED
9000000382,1000000382,20240622.0,20240627.0,5,Correo Argentino,TRK-5FX580NSNT,DELIVERED
9000000383,1000000383,20241120.0,20241121.0,1,PICKUP,,DELIVERED
9000000384,1000000384,,,4,Correo Argentino,TRK-Q041R1JKEW,SHIPPED
9000000385,1000000385,20240511.0,20240512.0,1,PICKUP,,DELIVERED
9000000386,1000000386,20241023.0,20241024.0,1,PICKUP,,DELIVERED
9000000387,1000000387,,,5,Correo Argentino,TRK-SSMUSJ1H3E,DELIVERED
9000000388,1000000388,20240604.0,20240606.0,2,Correo Argentino,TRK-U8CS0KFD86,DELIVERED
9000000389,1000000389,20240504.0,20240509.0,5,Correo Argentino,TRK-H4EM5GOTUA,SHIPPED
9000000390,1000000390,20240317.0,20240321.0,4,Correo Argentino,TRK-NN5IO7R6FW,DELIVERED
9000000391,1000000391,20240208.0,20240210.0,2,Correo Argentino,TRK-38DHEVPB5V,DELIVERED
9000000392,1000000392,20240815.0,20240816.0,1,PICKUP,,DELIVERED
9000000393,1000000393,20240320.0,20240321.0,1,PICKUP,,DELIVERED
9000000394,1000000394,,,3,Correo Argentino,TRK-O6RMAO5XXY,SHIPPED
9000000395,1000000395,20240601.0,20240602.0,1,PICKUP,,DELIVERED
9000000396,1000000396,20240815.0,20240818.0,3,Correo Argentino,TRK-VHWB2ASFLX,DELIVERED
9000000397,1000000397,,,4,Correo Argentino,TRK-7RJBN9QB1J,DELIVERED
9000000398,1000000398,20240330.0,20240403.0,4,Correo Argentino,TRK-6T7CYX97I9,DELIVERED
9000000399,1000000399,20241003.0,20241004.0,1,PICKUP,,DELIVERED
9000000400,1000000400,,,1,PICKUP,,DELIVERED
9000000401,1000000401,,,1,PICKUP,,DELIVERED
9000000402,1000000402,20241220.0,20241222.0,2,Correo Argentino,TRK-U9LOL3D7CI,DELIVERED
9000000403,1000000403,20241215.0,20241218.0,3,Correo Argentino,TRK-TC8SJKG4RE,DELIVERED
9000000404,1000000404,,,4,Correo Argentino,TRK-VOIWATX5JT,DELIVERED
9000000405,1000000405,20240820.0,20240823.0,3,Correo Argentino,TRK-1PHJHDDQEF,DELIVERED
9000000406,1000000406,20240825.0,20240826.0,1,PICKUP,,DELIVERED
9000000407,1000000407,,,,Correo Argentino,,CANCELLED
9000000408,1000000408,20241113.0,20241116.0,3,Correo Argentino,TRK-PWVT6U7916,SHIPPED
9000000409,1000000409,,,,PICKUP,,CANCELLED
9000000410,1000000410,,,2,Correo Argentino,TRK-JP95F9HPKQ,DELIVERED
9000000411,1000000411,20241109.0,20241114.0,5,Correo Argentino,TRK-KZVJH5OZYR,SHIPPED
9000000412,1000000412,20241119.0,20241120.0,1,PICKUP,,DELIVERED
9000000413,1000000413,,,,PICKUP,,CANCELLED
9000000414,1000000414,,,5,Correo Argentino,TRK-L4AO4WV7AR,DELIVERED
9000000415,1000000415,,,1,PICKUP,,DELIVERED
9000000416,1000000416,,,,PICKUP,,CANCELLED
9000000417,1000000417,20240330.0,20240331.0,1,PICKUP,,DELIVERED
9000000418,1000000418,20240628.0,20240630.0,2,Correo Argentino,TRK-S1SBDXG97S,DELIVERED
9000000419,1000000419,20240323.0,20240326.0,3,Correo Argentino,TRK-MN41R7CX7M,DELIVERED
9000000420,1000000420,20241209.0,20241210.0,1,PICKUP,,DELIVERED
9000000421,1000000421,20240901.0,20240906.0,5,Correo Argentino,TRK-4VUVA1SI69,DELIVERED
9000000422,1000000422,20250223.0,20250226.0,3,Correo Argentino,TRK-V7NAQGU5IO,DELIVERED
9000000423,1000000423,,,1,PICKUP,,DELIVERED
9000000424,1000000424,20240710.0,20240715.0,5,Correo Argentino,TRK-KVON3UQ1IK,DELIVERED
9000000425,1000000425,,,1,PICKUP,,DELIVERED
9000000426,1000000426,20240711.0,20240714.0,3,Correo Argentino,TRK-QS9D3R3040,SHIPPED
9000000427,1000000427,20240707.0,20240712.0,5,Correo Argentino,TRK-5YWNFJ9N6N,DELIVERED
9000000428,1000000428,,,,Correo Argentino,,CANCELLED
9000000429,1000000429,,,1,PICKUP,,DELIVERED
9000000430,1000000430,20250129.0,20250205.0,7,Correo Argentino,TRK-WXXDW2MVHP,DELIVERED
9000000431,1000000431,,,4,Correo Argentino,TRK-YU4IJ0W80F,DELIVERED
9000000432,1000000432,20240121.0,20240123.0,2,Correo Argentino,TRK-8SMQP72T4Y,DELIVERED
9000000433,1000000433,20250110.0,20250113.0,3,Correo Argentino,TRK-6Q73SMQL2T,DELIVERED
9000000434,1000000434,20240413.0,20240418.0,5,Correo Argentino,TRK-IDR6X0ACCH,DELIVERED
9000000435,1000000435,20240520.0,20240523.0,3,Correo Argentino,TRK-AA0C5HDFUB,DELIVERED
9000000436,1000000436,20240817.0,20240818.0,1,PICKUP,,DELIVERED
9000000437,1000000437,20241102.0,20241107.0,5,Correo Argentino,TRK-JWY0TN1QAI,SHIPPED
9000000438,1000000438,,,1,PICKUP,,DELIVERED
9000000439,1000000439,20240105.0,20240108.0,3,Correo Argentino,TRK-MD4F9HG3SD,DELIVERED
9000000440,1000000440,20241028.0,20241029.0,1,PICKUP,,DELIVERED
9000000441,1000000441,20240319.0,20240323.0,4,Correo Argentino,TRK-P0LK5MVLTM,DELIVERED
9000000442,1000000442,20240524.0,20240525.0,1,PICKUP,,DELIVERED
9000000443,1000000443,,,,PICKUP,,CANCELLED
9000000444,1000000444,20250117.0,20250121.0,4,Correo Argentino,TRK-Z0OX2G8UC7,DELIVERED
9000000445,1000000445,20240723.0,20240724.0,1,PICKUP,,DELIVERED
9000000446,1000000446,20240814.0,20240817.0,3,Correo Argentino,TRK-P6I5GSE146,DELIVERED
9000000447,1000000447,20241109.0,20241112.0,3,Correo Argentino,TRK-WKJQZ4AA3P,DELIVERED
9000000448,1000000448,20250111.0,20250112.0,1,PICKUP,,SHIPPED
9000000449,1000000449,20240403.0,20240407.0,4,Correo Argentino,TRK-SK9ZYEREPR,SHIPPED
9000000450,1000000450,20240907.0,20240909.0,2,Correo Argentino,TRK-V1L0BZIPL3,DELIVERED
9000000451,1000000451,20240410.0,20240411.0,1,PICKUP,,DELIVERED
9000000452,1000000452,20250301.0,,2,Correo Argentino,TRK-NC4Z99CA26,DELIVERED
9000000453,1000000453,20240415.0,20240418.0,3,Correo Argentino,TRK-107M4SQ86X,DELIVERED
9000000454,1000000454,,,5,Correo Argentino,TRK-QLXXGV6W0D,DELIVERED
9000000455,1000000455,,,,Correo Argentino,,CANCELLED
9000000456,1000000456,20240926.0,20240927.0,1,PICKUP,,DELIVERED
9000000457,1000000457,,,4,Correo Argentino,TRK-Y2B73RRFKR,SHIPPED
9000000458,1000000458,20241028.0,20241104.0,7,Correo Argentino,TRK-5QH1PTXGSR,DELIVERED
9000000459,1000000459,20241216.0,20241220.0,4,Correo Argentino,TRK-MIKWMVW9KQ,DELIVERED
9000000460,1000000460,20240402.0,20240404.0,2,Correo Argentino,TRK-XI7FCYQ8QD,DELIVERED
9000000461,1000000461,20240325.0,20240330.0,5,Correo Argentino,TRK-CWD7X2N8LY,DELIVERED
9000000462,1000000462,20240527.0,20240601.0,5,Correo Argentino,TRK-PLU4XODBSQ,SHIPPED
9000000463,1000000463,,,4,Correo Argentino,TRK-D2VSOEZFDJ,DELIVERED
9000000464,1000000464,,,,PICKUP,,CANCELLED
9000000465,1000000465,,,,Correo Argentino,,CANCELLED
9000000466,1000000466,,,4,Correo Argentino,TRK-26BOCEIAJX,DELIVERED
9000000467,1000000467,20250102.0,20250103.0,1,PICKUP,,DELIVERED
9000000468,1000000468,20241030.0,20241102.0,3,Correo Argentino,TRK-ONUKKQ6AQL,READY
9000000469,1000000469,,,5,Correo Argentino,TRK-4Q40I1MCY2,DELIVERED
9000000470,1000000470,20240208.0,20240209.0,1,PICKUP,,DELIVERED
9000000471,1000000471,20240112.0,20240113.0,1,PICKUP,,DELIVERED
9000000472,1000000472,,,4,Correo Argentino,TRK-P4FC06HGFL,DELIVERED
9000000473,1000000473,20250228.0,,3,Correo Argentino,TRK-M9NRAUZ73B,DELIVERED
9000000474,1000000474,20240803.0,20240804.0,1,PICKUP,,DELIVERED
9000000475,1000000475,,,,PICKUP,,CANCELLED
9000000476,1000000476,,,4,Correo Argentino,TRK-SKYKZ1GWJI,DELIVERED
9000000477,1000000477,,,4,Correo Argentino,TRK-MOX9FXQ6S2,DELIVERED
9000000478,1000000478,,,,PICKUP,,CANCELLED
9000000479,1000000479,,,1,PICKUP,,DELIVERED
9000000480,1000000480,,,1,PICKUP,,DELIVERED
9000000481,1000000481,20240129.0,20240130.0,1,PICKUP,,DELIVERED
9000000482,1000000482,20241207.0,20241208.0,1,PICKUP,,DELIVERED
9000000483,1000000483,20240109.0,20240113.0,4,Correo Argentino,TRK-2TE8ECZG04,DELIVERED
9000000484,1000000484,,,4,Correo Argentino,TRK-L0G7TP20PV,DELIVERED
9000000485,1000000485,20240628.0,20240701.0,3,Correo Argentino,TRK-X4XSQ60MV6,DELIVERED
9000000486,1000000486,20240724.0,20240725.0,1,PICKUP,,DELIVERED
9000000487,1000000487,20241231.0,20250101.0,1,PICKUP,,DELIVERED
9000000488,1000000488,20240521.0,20240523.0,2,Correo Argentino,TRK-TAIAUXY9OR,DELIVERED
9000000489,1000000489,,,1,PICKUP,,DELIVERED
9000000490,1000000490,20240930.0,20241001.0,1,PICKUP,,SHIPPED
9000000491,1000000491,20241116.0,20241117.0,1,PICKUP,,DELIVERED
9000000492,1000000492,,,1,PICKUP,,SHIPPED
9000000493,1000000493,,,2,Correo Argentino,TRK-UMZT2EODA5,DELIVERED
9000000494,1000000494,20240726.0,20240729.0,3,Correo Argentino,TRK-SK2MLFDTLT,DELIVERED
9000000495,1000000495,,,,PICKUP,,CANCELLED
9000000496,1000000496,20241115.0,20241118.0,3,Correo Argentino,TRK-ZAF7FR7M4K,DELIVERED
9000000497,1000000497,20240903.0,20240904.0,1,PICKUP,,READY
9000000498,1000000498,20240904.0,20240907.0,3,Correo Argentino,TRK-0N8O1S9KT9,SHIPPED
9000000499,1000000499,,,,Correo Argentino,,CANCELLED
9000000500,1000000500,,,,Correo Argentino,,CANCELLED
9000000501,1000000501,20240519.0,20240520.0,1,PICKUP,,DELIVERED
9000000502,1000000502,20241004.0,20241008.0,4,Correo Argentino,TRK-QDM330FLOC,SHIPPED
9000000503,1000000503,,,2,Correo Argentino,TRK-3VLY26Y7XP,DELIVERED
9000000504,1000000504,20250209.0,20250213.0,4,Correo Argentino,TRK-GIYRNQ1M3A,DELIVERED
9000000505,1000000505,,,,PICKUP,,CANCELLED
9000000506,1000000506,20241207.0,20241212.0,5,Correo Argentino,TRK-C51SJ92IEU,DELIVERED
9000000507,1000000507,,,1,PICKUP,,SHIPPED
9000000508,1000000508,20240604.0,20240608.0,4,Correo Argentino,TRK-KZ96U4OO1E,DELIVERED
9000000509,1000000509,,,5,Correo Argentino,TRK-D4DJXMVMTY,DELIVERED
9000000510,1000000510,20240903.0,20240906.0,3,Correo Argentino,TRK-3ED46KIHOK,DELIVERED
9000000511,1000000511,20240108.0,20240115.0,7,Correo Argentino,TRK-APXETGCJ7L,SHIPPED
9000000512,1000000512,,,2,Correo Argentino,TRK-NZAF9KW51D,DELIVERED
9000000513,1000000513,20241213.0,20241214.0,1,PICKUP,,DELIVERED
9000000514,1000000514,20241013.0,20241014.0,1,PICKUP,,SHIPPED
9000000515,1000000515,20240102.0,20240106.0,4,Correo Argentino,TRK-CXLZE639KW,DELIVERED
9000000516,1000000516,,,1,PICKUP,,DELIVERED
9000000517,1000000517,20240621.0,20240626.0,5,Correo Argentino,TRK-1Y2D6UNUWI,DELIVERED
9000000518,1000000518,,,1,PICKUP,,SHIPPED
9000000519,1000000519,20240422.0,20240426.0,4,Correo Argentino,TRK-YEJL0TI4NR,SHIPPED
9000000520,1000000520,20240130.0,20240204.0,5,Correo Argentino,TRK-C6CGELVD3D,DELIVERED
9000000521,1000000521,20240828.0,20240903.0,6,Correo Argentino,TRK-WOQIH029NL,DELIVERED
9000000522,1000000522,20240827.0,20240829.0,2,Correo Argentino,TRK-83NC8MQ5S4,DELIVERED
9000000523,1000000523,20240920.0,20240921.0,1,PICKUP,,DELIVERED
9000000524,1000000524,20240513.0,20240514.0,1,PICKUP,,DELIVERED
9000000525,1000000525,20240114.0,20240119.0,5,Correo Argentino,TRK-WXW0SQGOVX,DELIVERED
9000000526,1000000526,20240220.0,20240222.0,2,Correo Argentino,TRK-C52R3AKEZ7,DELIVERED
9000000527,1000000527,,,1,PICKUP,,DELIVERED
9000000528,1000000528,20240222.0,20240223.0,1,PICKUP,,DELIVERED
9000000529,1000000529,20241020.0,20241023.0,3,Correo Argentino,TRK-OPBL120ETC,SHIPPED
9000000530,1000000530,20240512.0,20240515.0,3,Correo Argentino,TRK-2J1WMPQ30V,DELIVERED
9000000531,1000000531,20241209.0,20241210.0,1,PICKUP,,DELIVERED
9000000532,1000000532,20241012.0,20241016.0,4,Correo Argentino,TRK-6OQNFC3Y0S,DELIVERED
9000000533,1000000533,,,4,Correo Argentino,TRK-JMHJ6C6AB5,DELIVERED
9000000534,1000000534,20250222.0,20250225.0,3,Correo Argentino,TRK-GRBKCY7QFU,DELIVERED
9000000535,1000000535,,,5,Correo Argentino,TRK-FQMJ22OIGK,DELIVERED
9000000536,1000000536,,,1,PICKUP,,DELIVERED
9000000537,1000000537,20240830.0,20240831.0,1,PICKUP,,DELIVERED
9000000538,1000000538,20241217.0,20241222.0,5,Correo Argentino,TRK-YG8CV71E4F,SHIPPED
9000000539,1000000539,20250301.0,,3,Correo Argentino,TRK-OWMWGOSNST,DELIVERED
9000000540,1000000540,,,,Correo Argentino,,CANCELLED
9000000541,1000000541,20241231.0,20250101.0,1,PICKUP,,DELIVERED
9000000542,1000000542,20240503.0,20240505.0,2,Correo Argentino,TRK-VS1VUCAHOG,DELIVERED
9000000543,1000000543,20240728.0,20240802.0,5,Correo Argentino,TRK-JDZO392PTG,DELIVERED
9000000544,1000000544,20240323.0,20240324.0,1,PICKUP,,DELIVERED
9000000545,1000000545,,,1,PICKUP,,DELIVERED
9000000546,1000000546,20241117.0,20241121.0,4,Correo Argentino,TRK-FF4YEX324G,DELIVERED
9000000547,1000000547,,,3,Correo Argentino,TRK-9Z9CPCYWC9,DELIVERED
9000000548,1000000548,,,4,Correo Argentino,TRK-MTB77MEUUY,DELIVERED
9000000549,1000000549,,,4,Correo Argentino,TRK-IQA123NCRJ,DELIVERED
9000000550,1000000550,,,7,Correo Argentino,TRK-T5Q07NJ8A2,DELIVERED
9000000551,1000000551,,,2,Correo Argentino,TRK-WOO0HLLSSG,DELIVERED
9000000552,1000000552,,,1,PICKUP,,DELIVERED
9000000553,1000000553,20240624.0,20240625.0,1,PICKUP,,DELIVERED
9000000554,1000000554,,,2,Correo Argentino,TRK-UQOLF8MJL8,DELIVERED
9000000555,1000000555,,,2,Correo Argentino,TRK-WKR38K2D0J,DELIVERED
9000000556,1000000556,20250122.0,20250123.0,1,PICKUP,,SHIPPED
9000000557,1000000557,20240408.0,20240409.0,1,PICKUP,,DELIVERED
9000000558,1000000558,20240923.0,20240924.0,1,PICKUP,,DELIVERED
9000000559,1000000559,20250111.0,20250112.0,1,PICKUP,,SHIPPED
9000000560,1000000560,,,5,Correo Argentino,TRK-LX6VYM6QGO,DELIVERED
9000000561,1000000561,,,2,Correo Argentino,TRK-A4RH7GN938,SHIPPED
9000000562,1000000562,,,4,Correo Argentino,TRK-RFQCD0Y4Q9,DELIVERED
9000000563,1000000563,20240320.0,20240321.0,1,PICKUP,,DELIVERED
9000000564,1000000564,20240513.0,20240514.0,1,PICKUP,,DELIVERED
9000000565,1000000565,,,,Correo Argentino,,CANCELLED
9000000566,1000000566,,,4,Correo Argentino,TRK-6LR0LU57BQ,DELIVERED
9000000567,1000000567,20240805.0,20240806.0,1,PICKUP,,DELIVERED
9000000568,1000000568,20240620.0,20240621.0,1,PICKUP,,READY
9000000569,1000000569,,,1,PICKUP,,DELIVERED
9000000570,1000000570,20240901.0,20240902.0,1,PICKUP,,DELIVERED
9000000571,1000000571,20240421.0,20240422.0,1,PICKUP,,DELIVERED
9000000572,1000000572,20240901.0,20240902.0,1,PICKUP,,DELIVERED
9000000573,1000000573,20240114.0,20240116.0,2,Correo Argentino,TRK-943UN69YDY,DELIVERED
9000000574,1000000574,20240329.0,20240402.0,4,Correo Argentino,TRK-VPASGPAGI3,DELIVERED
9000000575,1000000575,,,,PICKUP,,CANCELLED
9000000576,1000000576,20240601.0,20240605.0,4,Correo Argentino,TRK-57HDIJWPY5,SHIPPED
9000000577,1000000577,20250115.0,20250116.0,1,PICKUP,,DELIVERED
9000000578,1000000578,20241118.0,20241119.0,1,PICKUP,,DELIVERED
9000000579,1000000579,,,3,Correo Argentino,TRK-W7RPNKGD8A,DELIVERED
9000000580,1000000580,,,,Correo Argentino,,CANCELLED
9000000581,1000000581,20240401.0,20240406.0,5,Correo Argentino,TRK-FK4X1KJ49Y,DELIVERED
9000000582,1000000582,20241008.0,20241010.0,2,Correo Argentino,TRK-5V6J9RUFIV,DELIVERED
9000000583,1000000583,20241206.0,20241210.0,4,Correo Argentino,TRK-1GRG946BKC,DELIVERED
9000000584,1000000584,20240618.0,20240622.0,4,Correo Argentino,TRK-50UMSZU9YS,DELIVERED
9000000585,1000000585,20240520.0,20240521.0,1,PICKUP,,DELIVERED
9000000586,1000000586,,,3,Correo Argentino,TRK-NWTV79BKE9,SHIPPED
9000000587,1000000587,20241231.0,20250101.0,1,PICKUP,,DELIVERED
9000000588,1000000588,20250220.0,20250225.0,5,Correo Argentino,TRK-1M4I299IJ2,READY
9000000589,1000000589,,,1,PICKUP,,DELIVERED
9000000590,1000000590,20240630.0,20240705.0,5,Correo Argentino,TRK-MM04K3HF9P,DELIVERED
9000000591,1000000591,20241026.0,20241029.0,3,Correo Argentino,TRK-RW7XOZG42W,DELIVERED
9000000592,1000000592,,,,PICKUP,,CANCELLED
9000000593,1000000593,20240805.0,20240806.0,1,PICKUP,,DELIVERED
9000000594,1000000594,,,5,Correo Argentino,TRK-SXP271I1DT,DELIVERED
9000000595,1000000595,20241110.0,20241112.0,2,Correo Argentino,TRK-2URQN3BZNH,DELIVERED
9000000596,1000000596,20240812.0,20240813.0,1,PICKUP,,DELIVERED
9000000597,1000000597,20240226.0,20240302.0,5,Correo Argentino,TRK-W63QBVQCHN,DELIVERED
9000000598,1000000598,20241023.0,20241024.0,1,PICKUP,,SHIPPED
9000000599,1000000599,20240301.0,20240306.0,5,Correo Argentino,TRK-NUJE8VLWEQ,DELIVERED
9000000600,1000000600,20250112.0,20250116.0,4,Correo Argentino,TRK-A5K8XEH8GE,SHIPPED
9000000601,1000000601,20240906.0,20240911.0,5,Correo Argentino,TRK-6WB4KPBUNO,SHIPPED
9000000602,1000000602,20241206.0,20241211.0,5,Correo Argentino,TRK-MQ8I3WEHGS,DELIVERED
9000000603,1000000603,,,4,Correo Argentino,TRK-M6TT9H9L80,DELIVERED
9000000604,1000000604,20241029.0,20241031.0,2,Correo Argentino,TRK-6YRA65EC0T,DELIVERED
9000000605,1000000605,20240613.0,20240614.0,1,PICKUP,,DELIVERED
9000000606,1000000606,20240219.0,20240220.0,1,PICKUP,,DELIVERED
9000000607,1000000607,20240603.0,20240605.0,2,Correo Argentino,TRK-2Y205KH040,DELIVERED
9000000608,1000000608,20241116.0,20241117.0,1,PICKUP,,DELIVERED
9000000609,1000000609,20240525.0,20240526.0,1,PICKUP,,SHIPPED
9000000610,1000000610,,,5,Correo Argentino,TRK-3E90EQEIHU,DELIVERED
9000000611,1000000611,20240817.0,20240820.0,3,Correo Argentino,TRK-LF6HPKYHEC,DELIVERED
9000000612,1000000612,,,3,Correo Argentino,TRK-9T80SUJCKU,DELIVERED
9000000613,1000000613,,,2,Correo Argentino,TRK-PMDZCP32SP,DELIVERED
9000000614,1000000614,20250201.0,20250202.0,1,PICKUP,,DELIVERED
9000000615,1000000615,20240131.0,20240201.0,1,PICKUP,,DELIVERED
9000000616,1000000616,,,5,Correo Argentino,TRK-WTTVZUXRUS,DELIVERED
9000000617,1000000617,20240621.0,20240623.0,2,Correo Argentino,TRK-MYWGD245M0,SHIPPED
9000000618,1000000618,20250116.0,20250121.0,5,Correo Argentino,TRK-WMNVQQ1JYO,SHIPPED
9000000619,1000000619,,,3,Correo Argentino,TRK-DELLTRQ36M,DELIVERED
9000000620,1000000620,20240221.0,20240224.0,3,Correo Argentino,TRK-J3ANQ6V097,DELIVERED
9000000621,1000000621,20241025.0,20241027.0,2,Correo Argentino,TRK-H7JWI0SRY7,DELIVERED
9000000622,1000000622,,,7,Correo Argentino,TRK-ZRD5D7VKC5,DELIVERED
9000000623,1000000623,20241019.0,20241022.0,3,Correo Argentino,TRK-956JD1BPO4,DELIVERED
9000000624,1000000624,20240616.0,20240617.0,1,PICKUP,,DELIVERED
9000000625,1000000625,20241105.0,20241106.0,1,PICKUP,,DELIVERED
9000000626,1000000626,20240709.0,20240710.0,1,PICKUP,,DELIVERED
9000000627,1000000627,20240228.0,20240229.0,1,PICKUP,,DELIVERED
9000000628,1000000628,20240702.0,20240703.0,1,PICKUP,,DELIVERED
9000000629,1000000629,20250130.0,20250204.0,5,Correo Argentino,TRK-UPFJMP9KHZ,SHIPPED
9000000630,1000000630,,,5,Correo Argentino,TRK-T7SAYQN92T,DELIVERED
9000000631,1000000631,20240911.0,20240912.0,1,PICKUP,,DELIVERED
9000000632,1000000632,20241014.0,20241015.0,1,PICKUP,,DELIVERED
9000000633,1000000633,20240730.0,20240731.0,1,PICKUP,,DELIVERED
9000000634,1000000634,20240926.0,20241001.0,5,Correo Argentino,TRK-7J6OY77G62,DELIVERED
9000000635,1000000635,20250224.0,20250225.0,1,PICKUP,,DELIVERED
9000000636,1000000636,,,,Correo Argentino,,CANCELLED
9000000637,1000000637,20250121.0,20250122.0,1,PICKUP,,DELIVERED
