nps_id,cliente_sk,canal_id,tiempo_id,score,comment
13000002218,919,1,20240623,9,Tardó un poco más de lo esperado
13000002219,445,1,20250907,2,Atención muy buena
13000002220,1368,2,20250211,8,Atención muy buena
13000002221,529,1,20240612,8,Atención muy buena
13000002222,1186,2,20240904,10,Todo perfecto
13000002223,164,2,20241013,7,Todo perfecto
13000002224,204,1,20250405,5,Volvería a comprar
13000002225,164,2,20250624,8,Podría mejorar el empaque
13000002226,253,2,20240226,10,Entrega rápida y producto excelente
13000002227,1155,2,20250702,9,Entrega rápida y producto excelente
13000002228,193,1,20250721,5,
13000002229,778,1,20250808,8,Atención muy buena
13000002230,593,1,20240809,10,Volvería a comprar
13000002231,772,2,20240805,4,Entrega rápida y producto excelente
13000002232,32,2,20241106,7,Todo perfecto
13000002233,961,1,20240305,7,Atención muy buena
13000002234,1062,1,20240829,9,Podría mejorar el empaque
13000002235,700,1,20240625,7,Entrega rápida y producto excelente
13000002236,376,2,20250125,3,Muy conforme con la calidad
13000002237,866,1,20240316,8,Podría mejorar el empaque
13000002238,136,2,20240717,5,Tardó un poco más de lo esperado
13000002239,888,2,20240506,9,Muy conforme con la calidad
13000002240,1255,1,20240128,9,
13000002241,601,1,20240428,9,Podría mejorar el empaque
13000002242,204,1,20250411,7,Volvería a comprar
13000002243,859,2,20240624,8,
13000002244,1029,1,20240624,5,Podría mejorar el empaque
13000002245,447,2,20240321,8,Muy conforme con la calidad
13000002246,239,1,20250507,7,Volvería a comprar
13000002247,101,1,20240719,4,Tardó un poco más de lo esperado
13000002248,1263,2,20241123,9,Todo perfecto
13000002249,881,2,20240324,6,Atención muy buena
13000002250,360,2,20241229,7,Atención muy buena
13000002251,1373,2,20240909,3,Muy conforme con la calidad
13000002252,843,1,20240825,9,Entrega rápida y producto excelente
13000002253,307,1,20241113,9,Volvería a comprar
13000002254,1162,1,20250803,5,Todo perfecto
13000002255,708,2,20250505,8,Tardó un poco más de lo esperado
13000002256,1034,1,20250113,4,Volvería a comprar
13000002257,1492,1,20250415,4,Tardó un poco más de lo esperado
13000002258,1388,1,20250314,10,Volvería a comprar
13000002259,262,1,20240708,9,Todo perfecto
13000002260,1188,1,20250626,10,Entrega rápida y producto excelente
13000002261,678,1,20240311,9,Todo perfecto
13000002262,546,2,20250624,8,Volvería a comprar
13000002263,1206,1,20250303,8,Tardó un poco más de lo esperado
13000002264,27,2,20250425,10,Entrega rápida y producto excelente
13000002265,184,2,20250808,7,Atención muy buena
13000002266,536,1,20241209,8,Todo perfecto
13000002267,1350,1,20240203,10,Muy conforme con la calidad
13000002268,542,1,20241020,9,Tardó un poco más de lo esperado
13000002269,1151,1,20250529,10,Volvería a comprar
13000002270,1471,2,20250821,7,Todo perfecto
13000002271,672,2,20240520,6,Todo perfecto
13000002272,1259,2,20250212,10,
13000002273,1396,1,20250922,8,Atención muy buena
13000002274,284,1,20240527,8,
13000002275,183,1,20240923,7,Atención muy buena
13000002276,1353,1,20240315,4,
13000002277,978,2,20250827,10,
13000002278,1244,1,20241003,2,Entrega rápida y producto excelente
13000002279,1430,1,20240729,9,Entrega rápida y producto excelente
13000002280,1218,2,20240515,8,Muy conforme con la calidad
13000002281,574,1,20250915,9,Muy conforme con la calidad
13000002282,1287,2,20240506,7,Muy conforme con la calidad
13000002283,230,1,20240328,9,Entrega rápida y producto excelente
13000002284,314,2,20250704,6,Volvería a comprar
13000002285,203,2,20240423,8,Entrega rápida y producto excelente
13000002286,980,1,20240121,7,Entrega rápida y producto excelente
13000002287,37,1,20250422,8,Podría mejorar el empaque
13000002288,1444,1,20250519,10,Podría mejorar el empaque
13000002289,656,1,20240808,7,Todo perfecto
13000002290,731,1,20241221,3,Tardó un poco más de lo esperado
13000002291,1265,2,20240911,8,Tardó un poco más de lo esperado
13000002292,896,1,20250529,5,Podría mejorar el empaque
13000002293,372,1,20250707,9,Todo perfecto
13000002294,1175,1,20250111,7,Todo perfecto
13000002295,302,2,20240406,10,
13000002296,436,2,20250320,9,
13000002297,1245,2,20250515,3,Atención muy buena
13000002298,81,2,20240421,10,Podría mejorar el empaque
13000002299,1268,1,20240201,8,
13000002300,478,1,20240210,2,Tardó un poco más de lo esperado
13000002301,882,2,20240202,8,Atención muy buena
13000002302,673,2,20250322,10,Atención muy buena
13000002303,1352,1,20241206,9,Atención muy buena
13000002304,1495,1,20241105,10,
13000002305,760,2,20250210,8,Podría mejorar el empaque
13000002306,954,2,20240510,9,Muy conforme con la calidad
13000002307,212,1,20250711,7,Tardó un poco más de lo esperado
13000002308,1194,2,20241210,9,Podría mejorar el empaque
13000002309,31,1,20250922,10,Atención muy buena
13000002310,585,2,20240722,10,Muy conforme con la calidad
13000002311,140,2,20241224,9,Podría mejorar el empaque
13000002312,1096,2,20241207,7,Todo perfecto
13000002313,1468,1,20241213,9,
13000002314,1303,2,20240111,7,Tardó un poco más de lo esperado
13000002315,917,2,20240710,6,Podría mejorar el empaque
13000002316,153,1,20250815,9,Tardó un poco más de lo esperado
13000002317,1033,1,20250215,10,Atención muy buena
13000002318,323,2,20240311,5,Muy conforme con la calidad
13000002319,38,1,20250610,8,Todo perfecto
13000002320,1427,1,20250807,7,
13000002321,451,2,20240714,7,Podría mejorar el empaque
13000002322,883,2,20240408,10,Todo perfecto
13000002323,171,1,20241114,9,Muy conforme con la calidad
13000002324,1161,1,20241230,4,Tardó un poco más de lo esperado
13000002325,1450,1,20250813,3,Atención muy buena
13000002326,1079,2,20240718,8,Muy conforme con la calidad
13000002327,32,2,20250328,5,Muy conforme con la calidad
13000002328,1468,2,20240427,8,Muy conforme con la calidad
13000002329,940,1,20250917,9,Atención muy buena
13000002330,1290,1,20241011,10,Atención muy buena
13000002331,339,2,20250812,10,
13000002332,555,2,20250606,8,Volvería a comprar
13000002333,1048,1,20240919,6,
13000002334,1465,2,20250630,8,Muy conforme con la calidad
13000002335,700,1,20250421,8,Atención muy buena
13000002336,1280,2,20250613,8,Podría mejorar el empaque
13000002337,264,1,20250604,8,Volvería a comprar
13000002338,1476,1,20250310,9,
13000002339,283,2,20250528,6,Tardó un poco más de lo esperado
13000002340,1034,1,20240416,7,Muy conforme con la calidad
13000002341,61,1,20250820,8,Tardó un poco más de lo esperado
13000002342,1203,2,20241012,9,Muy conforme con la calidad
13000002343,298,2,20240624,9,Atención muy buena
13000002344,231,1,20240728,8,Atención muy buena
13000002345,141,1,20250902,5,Muy conforme con la calidad
13000002346,918,2,20240120,9,Atención muy buena
13000002347,494,2,20240409,9,Todo perfecto
13000002348,483,1,20250109,6,Entrega rápida y producto excelente
13000002349,1336,2,20241008,8,Muy conforme con la calidad
13000002350,541,1,20240207,9,Podría mejorar el empaque
13000002351,904,1,20240916,10,Tardó un poco más de lo esperado
13000002352,1406,2,20250810,8,
13000002353,945,2,20240612,10,Tardó un poco más de lo esperado
13000002354,892,2,20250530,9,Tardó un poco más de lo esperado
13000002355,1280,2,20250623,2,Volvería a comprar
13000002356,521,2,20250917,7,Volvería a comprar
13000002357,1077,2,20240429,10,Entrega rápida y producto excelente
13000002358,823,1,20250803,1,Todo perfecto
13000002359,175,1,20240208,5,Atención muy buena
13000002360,612,2,20250508,6,Tardó un poco más de lo esperado
13000002361,205,1,20251002,1,Entrega rápida y producto excelente
13000002362,924,1,20240401,9,
13000002363,698,1,20240302,6,Atención muy buena
13000002364,602,1,20240326,6,Muy conforme con la calidad
13000002365,910,1,20250305,4,Entrega rápida y producto excelente
13000002366,536,1,20250110,4,
13000002367,686,2,20250304,6,Volvería a comprar
13000002368,216,1,20241128,6,
13000002369,1296,1,20241009,7,Todo perfecto
13000002370,1176,1,20240514,10,Muy conforme con la calidad
13000002371,396,1,20250926,7,Tardó un poco más de lo esperado
13000002372,684,2,20240529,10,Todo perfecto
13000002373,650,2,20250226,9,Muy conforme con la calidad
13000002374,681,1,20250906,7,Atención muy buena
13000002375,892,1,20240703,4,Muy conforme con la calidad
13000002376,681,2,20250125,8,Entrega rápida y producto excelente
13000002377,618,1,20240816,7,
13000002378,1328,1,20241210,9,
13000002379,714,2,20240626,9,Atención muy buena
13000002380,585,2,20240516,9,Tardó un poco más de lo esperado
13000002381,630,2,20240908,8,Atención muy buena
13000002382,832,2,20250424,8,Muy conforme con la calidad
13000002383,995,1,20240814,9,Podría mejorar el empaque
13000002384,1347,2,20240803,8,Podría mejorar el empaque
13000002385,897,1,20250322,8,Podría mejorar el empaque
13000002386,732,2,20240420,10,Atención muy buena
13000002387,1068,1,20250816,4,Volvería a comprar
13000002388,486,1,20240913,6,Volvería a comprar
13000002389,230,1,20240407,8,Muy conforme con la calidad
13000002390,389,1,20240529,8,Podría mejorar el empaque
13000002391,1217,1,20241225,5,Volvería a comprar
13000002392,598,2,20240126,7,Volvería a comprar
13000002393,4,1,20250619,8,Entrega rápida y producto excelente
13000002394,543,2,20240422,9,
13000002395,1454,1,20250302,9,Atención muy buena
13000002396,356,2,20240205,9,Entrega rápida y producto excelente
13000002397,1243,1,20240310,8,Atención muy buena
13000002398,1345,1,20250515,9,Tardó un poco más de lo esperado
13000002399,1233,1,20240815,8,Muy conforme con la calidad
13000002400,905,2,20250913,8,Muy conforme con la calidad
13000002401,686,1,20241201,3,Podría mejorar el empaque
13000002402,713,1,20240127,7,
13000002403,498,1,20250301,9,Volvería a comprar
13000002404,375,1,20250521,10,Atención muy buena
13000002405,816,1,20250609,7,Todo perfecto
13000002406,209,1,20250403,9,
13000002407,199,1,20240708,2,Muy conforme con la calidad
13000002408,437,2,20240430,7,Tardó un poco más de lo esperado
13000002409,415,2,20250529,4,Todo perfecto
13000002410,1479,1,20250830,5,Muy conforme con la calidad
13000002411,410,2,20240503,7,Atención muy buena
13000002412,657,2,20240908,7,Volvería a comprar
13000002413,1032,1,20250604,9,Atención muy buena
13000002414,1270,1,20240718,10,Tardó un poco más de lo esperado
13000002415,1408,1,20250215,10,
13000002416,682,2,20240818,2,Entrega rápida y producto excelente
13000002417,447,1,20240205,7,Entrega rápida y producto excelente
13000002418,1398,2,20240206,9,Atención muy buena
13000002419,530,2,20250804,9,Tardó un poco más de lo esperado
13000002420,849,2,20241112,8,
13000002421,771,2,20250114,6,Todo perfecto
13000002422,200,1,20240602,6,Muy conforme con la calidad
13000002423,954,1,20250829,9,Atención muy buena
13000002424,241,1,20251005,8,Tardó un poco más de lo esperado
13000002425,1080,2,20250124,4,
13000002426,1071,2,20240725,6,Muy conforme con la calidad
13000002427,481,1,20250606,8,Podría mejorar el empaque
13000002428,658,1,20250703,8,Todo perfecto
13000002429,302,1,20250819,2,Todo perfecto
13000002430,472,2,20241026,5,Podría mejorar el empaque
13000002431,1251,1,20240530,7,Volvería a comprar
13000002432,1203,2,20240312,8,Volvería a comprar
13000002433,598,2,20250402,7,Atención muy buena
13000002434,1378,2,20250403,8,Entrega rápida y producto excelente
13000002435,31,2,20250622,9,Entrega rápida y producto excelente
13000002436,330,1,20250203,9,Atención muy buena
13000002437,673,2,20240526,8,Atención muy buena
13000002438,659,1,20250327,9,Entrega rápida y producto excelente
13000002439,211,1,20250323,2,Volvería a comprar
13000002440,506,1,20250410,9,
13000002441,1288,1,20250222,7,Muy conforme con la calidad
13000002442,1422,2,20250710,5,Atención muy buena
13000002443,1011,1,20240414,2,Volvería a comprar
13000002444,154,2,20241204,5,Tardó un poco más de lo esperado
13000002445,914,1,20250223,6,Volvería a comprar
13000002446,1362,1,20241125,6,Todo perfecto
13000002447,75,1,20241106,4,Tardó un poco más de lo esperado
13000002448,801,2,20250709,8,Podría mejorar el empaque
13000002449,1174,2,20250525,8,Tardó un poco más de lo esperado
13000002450,560,1,20250107,7,
13000002451,1286,1,20250401,9,Atención muy buena
13000002452,866,1,20240501,8,Volvería a comprar
13000002453,952,1,20240308,10,Volvería a comprar
13000002454,553,1,20240312,6,Volvería a comprar
13000002455,1238,1,20250922,0,Entrega rápida y producto excelente
13000002456,683,2,20241125,10,Tardó un poco más de lo esperado
13000002457,598,1,20250812,9,Todo perfecto
13000002458,1302,1,20250701,4,Atención muy buena
13000002459,85,1,20240418,1,Todo perfecto
13000002460,723,1,20250410,10,
13000002461,15,1,20241217,4,Volvería a comprar
13000002462,486,2,20241120,9,Entrega rápida y producto excelente
13000002463,726,2,20250914,10,Atención muy buena
13000002464,1348,1,20250616,8,Volvería a comprar
13000002465,28,1,20250215,8,Muy conforme con la calidad
13000002466,113,1,20241031,10,
13000002467,1433,2,20240119,8,
13000002468,479,1,20250524,7,Entrega rápida y producto excelente
13000002469,647,1,20240708,10,Muy conforme con la calidad
13000002470,62,1,20241020,6,Tardó un poco más de lo esperado
13000002471,112,1,20240818,4,Muy conforme con la calidad
13000002472,416,2,20250529,6,Muy conforme con la calidad
13000002473,907,2,20240312,10,Todo perfecto
13000002474,310,1,20241010,8,Podría mejorar el empaque
13000002475,889,1,20240724,3,Todo perfecto
13000002476,339,1,20240802,7,Entrega rápida y producto excelente
13000002477,418,2,20240719,4,Volvería a comprar
13000002478,713,1,20250629,9,
13000002479,462,2,20240321,10,Volvería a comprar
13000002480,1091,1,20250207,7,Todo perfecto
13000002481,867,1,20240630,10,Entrega rápida y producto excelente
13000002482,1237,1,20250527,10,Muy conforme con la calidad
13000002483,1441,1,20250716,9,Muy conforme con la calidad
13000002484,633,2,20250913,3,Muy conforme con la calidad
13000002485,204,1,20250919,9,
13000002486,1234,1,20240117,9,Tardó un poco más de lo esperado
13000002487,201,2,20240824,5,Atención muy buena
13000002488,1015,2,20240813,9,Podría mejorar el empaque
13000002489,385,2,20250129,7,Atención muy buena
13000002490,1099,1,20240828,8,Atención muy buena
13000002491,728,1,20240528,10,Muy conforme con la calidad
13000002492,1451,2,20240513,7,Tardó un poco más de lo esperado
13000002493,358,1,20240119,5,Podría mejorar el empaque
13000002494,856,2,20240630,10,Atención muy buena
13000002495,3,1,20250619,10,Todo perfecto
13000002496,732,1,20240809,9,Podría mejorar el empaque
13000002497,1410,1,20240507,10,Volvería a comprar
13000002498,138,2,20241029,7,Todo perfecto
13000002499,243,2,20240306,10,Podría mejorar el empaque
13000002500,32,1,20250902,8,Todo perfecto
13000002501,1280,2,20240509,9,Atención muy buena
13000002502,345,1,20240813,8,
13000002503,220,1,20241205,8,Todo perfecto
13000002504,1296,1,20240724,3,Atención muy buena
13000002505,547,1,20240302,10,Tardó un poco más de lo esperado
13000002506,1169,2,20240825,7,Volvería a comprar
13000002507,1217,2,20241208,7,Volvería a comprar
13000002508,126,1,20241025,8,Atención muy buena
13000002509,843,1,20240320,10,Todo perfecto
13000002510,1260,1,20250215,9,Tardó un poco más de lo esperado
13000002511,171,1,20241231,8,Volvería a comprar
13000002512,889,2,20241024,7,
13000002513,1012,2,20240130,4,Entrega rápida y producto excelente
13000002514,1418,2,20240614,6,Volvería a comprar
13000002515,677,2,20250724,10,Atención muy buena
13000002516,979,1,20250425,4,Volvería a comprar
13000002517,326,2,20250829,8,
13000002518,522,2,20240201,10,Tardó un poco más de lo esperado
13000002519,1326,2,20250111,8,
13000002520,228,1,20250908,8,Podría mejorar el empaque
13000002521,1093,2,20250707,6,Muy conforme con la calidad
13000002522,587,1,20250322,8,
13000002523,873,1,20241108,9,
13000002524,733,2,20240308,9,Muy conforme con la calidad
13000002525,276,1,20241008,7,Volvería a comprar
13000002526,1428,2,20250915,10,Volvería a comprar
13000002527,199,2,20240306,6,Todo perfecto
13000002528,221,1,20250405,9,Muy conforme con la calidad
13000002529,1015,2,20240709,10,
13000002530,6,1,20240518,6,Volvería a comprar
13000002531,1061,2,20250515,9,
13000002532,1271,1,20241004,10,Muy conforme con la calidad
13000002533,619,1,20240419,5,Tardó un poco más de lo esperado
13000002534,698,2,20241006,7,Volvería a comprar
13000002535,1484,1,20241113,9,Podría mejorar el empaque
13000002536,1316,1,20240322,8,
13000002537,1034,1,20250205,8,Podría mejorar el empaque
13000002538,790,2,20250420,7,Todo perfecto
13000002539,1399,2,20250521,5,Volvería a comprar
13000002540,1045,1,20250207,7,Podría mejorar el empaque
13000002541,59,2,20250810,9,Atención muy buena
13000002542,244,1,20240729,9,Atención muy buena
13000002543,408,1,20250704,9,Muy conforme con la calidad
13000002544,259,2,20250506,4,Entrega rápida y producto excelente
13000002545,960,2,20241011,9,Podría mejorar el empaque
13000002546,878,2,20240709,9,Atención muy buena
13000002547,584,1,20241124,1,
13000002548,397,1,20240729,6,
13000002549,167,2,20241015,9,Tardó un poco más de lo esperado
13000002550,1216,2,20240116,4,Todo perfecto
13000002551,1271,1,20241107,1,Muy conforme con la calidad
13000002552,1293,1,20240805,7,Podría mejorar el empaque
13000002553,223,2,20241031,4,Volvería a comprar
13000002554,201,2,20250818,6,Podría mejorar el empaque
13000002555,342,1,20250707,7,Tardó un poco más de lo esperado
13000002556,913,1,20240410,6,Podría mejorar el empaque
13000002557,752,1,20250301,0,Atención muy buena
13000002558,78,1,20240422,9,Todo perfecto
13000002559,60,2,20240411,9,Tardó un poco más de lo esperado
13000002560,1254,1,20240722,7,Muy conforme con la calidad
13000002561,183,1,20240417,7,Tardó un poco más de lo esperado
13000002562,591,2,20250818,5,Todo perfecto
13000002563,849,1,20250606,9,Podría mejorar el empaque
13000002564,1248,2,20240513,8,Podría mejorar el empaque
13000002565,741,2,20240112,6,Tardó un poco más de lo esperado
13000002566,1133,2,20240610,10,Tardó un poco más de lo esperado
13000002567,844,1,20241017,5,Entrega rápida y producto excelente
13000002568,313,1,20240126,4,Tardó un poco más de lo esperado
13000002569,891,2,20240215,7,Entrega rápida y producto excelente
13000002570,195,1,20250202,4,Entrega rápida y producto excelente
13000002571,642,1,20240814,8,Atención muy buena
13000002572,569,1,20241103,10,Muy conforme con la calidad
13000002573,1237,1,20250419,9,
13000002574,1407,1,20250504,8,Tardó un poco más de lo esperado
13000002575,1207,1,20250201,7,Volvería a comprar
13000002576,1236,1,20240907,7,Entrega rápida y producto excelente
13000002577,1279,1,20240207,9,Todo perfecto
13000002578,1439,1,20250824,8,Tardó un poco más de lo esperado
13000002579,858,1,20250713,7,Atención muy buena
13000002580,1479,2,20250330,9,Muy conforme con la calidad
13000002581,924,2,20250402,7,Entrega rápida y producto excelente
13000002582,382,2,20240424,8,Todo perfecto
13000002583,16,1,20250406,7,Muy conforme con la calidad
13000002584,862,1,20240719,8,Entrega rápida y producto excelente
13000002585,234,2,20251006,9,Todo perfecto
13000002586,475,2,20240608,6,Entrega rápida y producto excelente
13000002587,392,1,20240214,10,Tardó un poco más de lo esperado
13000002588,1141,1,20250327,6,Tardó un poco más de lo esperado
13000002589,183,1,20250911,2,Atención muy buena
13000002590,524,1,20250130,10,
13000002591,690,1,20250620,8,Todo perfecto
13000002592,284,1,20240708,5,Atención muy buena
13000002593,860,1,20240223,10,Tardó un poco más de lo esperado
13000002594,991,2,20240901,10,
13000002595,163,2,20250414,7,Todo perfecto
13000002596,1364,1,20250521,9,Todo perfecto
13000002597,1233,2,20240329,9,Muy conforme con la calidad
13000002598,1009,1,20241209,7,Volvería a comprar
13000002599,822,1,20250214,3,Todo perfecto
13000002600,1198,1,20250425,9,Todo perfecto
13000002601,652,1,20240226,9,Entrega rápida y producto excelente
13000002602,293,1,20240825,8,Atención muy buena
13000002603,9,2,20250311,5,Podría mejorar el empaque
13000002604,967,1,20240916,0,Tardó un poco más de lo esperado
13000002605,1090,1,20241008,10,Muy conforme con la calidad
13000002606,1324,1,20240308,7,Volvería a comprar
13000002607,212,1,20241203,4,Tardó un poco más de lo esperado
13000002608,77,1,20240714,8,
13000002609,1261,1,20241019,9,Muy conforme con la calidad
13000002610,820,1,20250209,8,Tardó un poco más de lo esperado
13000002611,1321,1,20240705,7,Entrega rápida y producto excelente
13000002612,709,2,20250526,7,Todo perfecto
13000002613,1325,1,20240503,10,Muy conforme con la calidad
13000002614,1339,1,20250825,7,Tardó un poco más de lo esperado
13000002615,136,1,20250424,3,Entrega rápida y producto excelente
13000002616,459,2,20240911,7,Atención muy buena
13000002617,334,2,20250108,4,Muy conforme con la calidad
13000002618,260,2,20240214,10,Muy conforme con la calidad
13000002619,264,2,20241210,8,Entrega rápida y producto excelente
13000002620,1060,1,20250319,10,Podría mejorar el empaque
13000002621,433,1,20250110,10,Tardó un poco más de lo esperado
13000002622,1056,2,20250503,10,
13000002623,246,1,20250408,9,
13000002624,1033,1,20241104,10,Atención muy buena
13000002625,1148,2,20240602,8,Entrega rápida y producto excelente
13000002626,511,1,20250220,10,Tardó un poco más de lo esperado
13000002627,264,1,20240813,9,Podría mejorar el empaque
13000002628,553,1,20250427,9,Volvería a comprar
13000002629,196,1,20241214,2,
13000002630,203,2,20240120,1,Volvería a comprar
13000002631,1076,2,20241230,4,Todo perfecto
13000002632,829,1,20240630,4,Atención muy buena
13000002633,245,1,20240925,10,Entrega rápida y producto excelente
13000002634,240,2,20250213,10,Todo perfecto
13000002635,1173,1,20240807,8,Atención muy buena
13000002636,243,2,20250210,8,Volvería a comprar
13000002637,1490,1,20240303,9,Podría mejorar el empaque
13000002638,583,2,20240207,7,
13000002639,1216,2,20250317,6,
13000002640,581,2,20250614,8,Atención muy buena
13000002641,136,1,20240419,0,Todo perfecto
13000002642,149,2,20250831,6,Muy conforme con la calidad
13000002643,1450,1,20250116,9,Muy conforme con la calidad
13000002644,722,1,20250128,8,Todo perfecto
13000002645,1389,1,20250116,9,Muy conforme con la calidad
13000002646,90,2,20240616,9,Atención muy buena
13000002647,1330,1,20240927,8,
13000002648,1170,1,20240629,2,Entrega rápida y producto excelente
13000002649,154,1,20240206,7,
13000002650,369,1,20250120,7,Muy conforme con la calidad
13000002651,70,2,20240625,8,Entrega rápida y producto excelente
13000002652,488,1,20240529,3,Tardó un poco más de lo esperado
13000002653,1059,2,20240926,7,Podría mejorar el empaque
13000002654,1459,1,20250323,0,Atención muy buena
13000002655,1124,1,20250830,10,Tardó un poco más de lo esperado
13000002656,1030,1,20240704,5,
13000002657,210,1,20250505,6,Entrega rápida y producto excelente
13000002658,184,1,20240731,9,Tardó un poco más de lo esperado
13000002659,513,2,20250607,7,Todo perfecto
13000002660,11,2,20250905,8,Podría mejorar el empaque
13000002661,762,1,20241022,8,
13000002662,385,1,20250221,5,Entrega rápida y producto excelente
13000002663,1061,2,20250707,6,
13000002664,820,1,20240130,8,Atención muy buena
13000002665,662,1,20250930,1,
13000002666,1419,1,20241028,9,Volvería a comprar
13000002667,1384,2,20240504,10,Tardó un poco más de lo esperado
13000002668,324,2,20240614,10,Volvería a comprar
13000002669,547,2,20240523,10,Volvería a comprar
13000002670,147,2,20240430,7,Muy conforme con la calidad
13000002671,548,1,20250629,7,Muy conforme con la calidad
13000002672,610,2,20240922,9,Todo perfecto
13000002673,20,1,20240904,8,Volvería a comprar
13000002674,560,2,20250807,1,
13000002675,28,2,20250114,8,Entrega rápida y producto excelente
13000002676,310,1,20250706,2,Podría mejorar el empaque
13000002677,879,2,20250329,10,Todo perfecto
13000002678,819,1,20241110,3,Atención muy buena
13000002679,1406,2,20240430,7,Tardó un poco más de lo esperado
13000002680,298,2,20250426,8,
13000002681,1210,1,20241018,9,Muy conforme con la calidad
13000002682,538,1,20250825,9,Entrega rápida y producto excelente
13000002683,566,2,20241210,8,Volvería a comprar
13000002684,1469,1,20240713,9,Muy conforme con la calidad
13000002685,1428,2,20240830,8,Volvería a comprar
13000002686,1398,1,20250209,4,Tardó un poco más de lo esperado
13000002687,899,1,20240924,4,Entrega rápida y producto excelente
13000002688,806,1,20250117,7,Podría mejorar el empaque
13000002689,1464,2,20240210,7,Volvería a comprar
13000002690,1105,2,20250514,7,
13000002691,847,1,20250205,9,Volvería a comprar
