session_id,cliente_sk,tiempo_id,contador_sesion,duracion_sesion_seg,source,device
11000000595,882,20250125.0,1,3360,ads,mobile
11000000596,-1,20240321.0,1,2760,social,mobile
11000000597,-1,20240313.0,1,3600,referral,tablet
11000000598,506,20241119.0,1,3240,ads,mobile
11000000599,184,,1,3300,direct,mobile
11000000600,743,20240529.0,1,1620,email,desktop
11000000601,-1,20241207.0,1,,referral,desktop
11000000602,1361,20240529.0,1,900,direct,desktop
11000000603,-1,,1,3000,referral,mobile
11000000604,1228,20240728.0,1,,ads,mobile
11000000605,1088,20240516.0,1,2040,email,desktop
11000000606,1085,20240413.0,1,1200,direct,mobile
11000000607,151,20241229.0,1,3540,ads,desktop
11000000608,-1,20240201.0,1,2580,ads,desktop
11000000609,-1,20241215.0,1,1680,ads,mobile
11000000610,827,,1,720,ads,desktop
11000000611,431,,1,1500,social,mobile
11000000612,-1,20240501.0,1,2940,direct,desktop
11000000613,910,20240608.0,1,3540,referral,desktop
11000000614,-1,20250207.0,1,600,direct,mobile
11000000615,922,,1,1740,ads,mobile
11000000616,-1,,1,1980,ads,mobile
11000000617,-1,20240803.0,1,3120,direct,desktop
11000000618,22,20240601.0,1,360,direct,desktop
11000000619,-1,20240511.0,1,1200,ads,desktop
11000000620,630,20241022.0,1,3180,direct,tablet
11000000621,10,20240805.0,1,3540,direct,mobile
11000000622,91,20240510.0,1,1920,ads,desktop
11000000623,1137,20240905.0,1,2220,direct,mobile
11000000624,1276,20241005.0,1,2100,ads,mobile
11000000625,-1,20240209.0,1,,direct,mobile
11000000626,282,20241019.0,1,540,direct,desktop
11000000627,1323,,1,3540,ads,mobile
11000000628,1345,20240601.0,1,,ads,mobile
11000000629,540,20240710.0,1,480,referral,mobile
11000000630,139,20240819.0,1,2760,direct,desktop
11000000631,-1,20240925.0,1,,email,desktop
11000000632,210,20241115.0,1,2640,direct,mobile
11000000633,748,20250211.0,1,1020,ads,mobile
11000000634,-1,20241204.0,1,120,social,desktop
11000000635,1375,20240709.0,1,2880,direct,mobile
11000000636,-1,,1,3120,direct,mobile
11000000637,-1,20240408.0,1,60,ads,desktop
11000000638,677,20240206.0,1,1380,email,mobile
11000000639,-1,20240425.0,1,2160,email,desktop
11000000640,1143,,1,2820,email,mobile
11000000641,1302,20250216.0,1,3600,referral,desktop
11000000642,715,,1,540,referral,desktop
11000000643,762,20240831.0,1,540,direct,desktop
11000000644,-1,,1,1080,direct,mobile
11000000645,566,20240303.0,1,360,ads,desktop
11000000646,-1,,1,3180,email,mobile
11000000647,1381,20240522.0,1,1800,referral,mobile
11000000648,488,20240612.0,1,1680,direct,desktop
11000000649,-1,20241204.0,1,1920,ads,mobile
11000000650,681,20250225.0,1,2760,ads,mobile
11000000651,989,20241214.0,1,3420,direct,desktop
11000000652,1073,,1,360,referral,mobile
11000000653,521,20240630.0,1,300,ads,desktop
11000000654,1124,20240716.0,1,2700,direct,mobile
11000000655,1335,20250118.0,1,3000,direct,mobile
11000000656,127,20241003.0,1,300,referral,mobile
11000000657,692,,1,1800,ads,mobile
11000000658,1325,,1,840,email,mobile
11000000659,613,20240306.0,1,3300,direct,mobile
11000000660,1059,20241025.0,1,840,direct,desktop
11000000661,-1,,1,2160,direct,mobile
11000000662,-1,20240708.0,1,2700,email,desktop
11000000663,507,20241031.0,1,180,email,tablet
11000000664,1116,20240214.0,1,3600,ads,mobile
11000000665,-1,,1,3180,direct,mobile
11000000666,354,20240321.0,1,2640,email,mobile
11000000667,1314,20241216.0,1,1260,email,desktop
11000000668,793,20240521.0,1,1320,direct,desktop
11000000669,1418,,1,1200,ads,desktop
11000000670,-1,20240914.0,1,960,direct,desktop
11000000671,1322,20240423.0,1,1980,direct,mobile
11000000672,866,20240424.0,1,2340,ads,desktop
11000000673,386,20240305.0,1,1020,direct,tablet
11000000674,-1,20240607.0,1,2400,direct,desktop
11000000675,400,20240523.0,1,1920,direct,mobile
11000000676,-1,20250103.0,1,780,ads,mobile
11000000677,-1,20240518.0,1,1920,ads,mobile
11000000678,1130,,1,2160,social,mobile
11000000679,-1,20240517.0,1,900,ads,desktop
11000000680,-1,20241010.0,1,1500,ads,mobile
11000000681,-1,20240827.0,1,840,direct,mobile
11000000682,1223,,1,,referral,desktop
11000000683,862,20241225.0,1,660,ads,mobile
11000000684,106,,1,1200,direct,mobile
11000000685,930,20240808.0,1,3540,referral,desktop
11000000686,242,20240426.0,1,1860,email,mobile
11000000687,-1,20241218.0,1,2820,social,mobile
11000000688,1325,,1,720,referral,mobile
11000000689,56,20240709.0,1,1320,ads,tablet
11000000690,-1,20250301.0,1,,direct,mobile
11000000691,-1,,1,900,ads,mobile
11000000692,28,,1,1260,direct,mobile
11000000693,-1,,1,360,email,tablet
11000000694,912,20240226.0,1,1680,direct,desktop
11000000695,1042,,1,2220,ads,mobile
11000000696,-1,20250205.0,1,2280,email,mobile
11000000697,1082,,1,480,direct,desktop
11000000698,454,,1,780,direct,desktop
11000000699,944,,1,3480,email,desktop
11000000700,1182,20240324.0,1,2400,direct,mobile
11000000701,1476,20241129.0,1,2220,direct,desktop
11000000702,237,,1,2340,email,desktop
11000000703,-1,20240626.0,1,,social,desktop
11000000704,851,,1,2040,email,mobile
11000000705,-1,,1,300,referral,desktop
11000000706,685,20240505.0,1,1380,direct,mobile
11000000707,287,20240126.0,1,2640,referral,desktop
11000000708,-1,20240422.0,1,2220,ads,mobile
11000000709,1217,20250210.0,1,3180,ads,mobile
11000000710,-1,,1,780,ads,mobile
11000000711,-1,20240618.0,1,2880,ads,mobile
11000000712,30,20240801.0,1,1680,referral,mobile
11000000713,-1,20240102.0,1,2160,ads,mobile
11000000714,345,20240901.0,1,2100,direct,mobile
11000000715,-1,20240629.0,1,2400,direct,tablet
11000000716,-1,20241113.0,1,900,direct,desktop
11000000717,1150,20241225.0,1,1800,ads,mobile
11000000718,361,20240421.0,1,3060,direct,desktop
11000000719,-1,20241121.0,1,3000,referral,desktop
11000000720,-1,20240928.0,1,240,direct,desktop
11000000721,1273,20241122.0,1,420,email,mobile
11000000722,156,20250218.0,1,1200,direct,desktop
11000000723,272,20240816.0,1,2820,social,mobile
11000000724,-1,20240907.0,1,540,ads,mobile
11000000725,583,20241202.0,1,,email,mobile
11000000726,808,20240917.0,1,420,ads,mobile
11000000727,1484,20240124.0,1,1320,email,desktop
11000000728,-1,20240409.0,1,2280,referral,mobile
11000000729,73,,1,2820,referral,mobile
11000000730,1222,,1,,direct,mobile
11000000731,443,20240111.0,1,1620,direct,desktop
11000000732,-1,20240122.0,1,2760,referral,desktop
11000000733,419,,1,2100,direct,mobile
11000000734,1386,20240205.0,1,2100,ads,mobile
11000000735,-1,20250206.0,1,1560,direct,mobile
11000000736,749,20240809.0,1,1080,direct,mobile
11000000737,-1,20240509.0,1,2220,ads,desktop
11000000738,1279,20240217.0,1,3480,email,desktop
11000000739,-1,20241202.0,1,1860,ads,mobile
11000000740,1259,,1,2400,referral,mobile
11000000741,1337,20240916.0,1,3360,direct,mobile
11000000742,153,20241220.0,1,600,direct,desktop
11000000743,-1,,1,780,ads,mobile
11000000744,1345,20240919.0,1,960,ads,desktop
11000000745,-1,20240113.0,1,1560,ads,desktop
11000000746,979,20250116.0,1,3240,direct,mobile
11000000747,118,20240703.0,1,2880,direct,desktop
11000000748,117,20241109.0,1,1320,direct,desktop
11000000749,1244,,1,3180,direct,mobile
11000000750,-1,20240319.0,1,2100,referral,mobile
11000000751,453,20240909.0,1,1980,ads,mobile
11000000752,965,20240722.0,1,2100,email,mobile
11000000753,1466,20240417.0,1,2100,direct,mobile
11000000754,-1,,1,2100,ads,mobile
11000000755,1442,20240602.0,1,60,ads,mobile
11000000756,27,,1,3600,referral,mobile
11000000757,916,20250110.0,1,840,referral,mobile
11000000758,1446,20240705.0,1,3360,ads,desktop
11000000759,730,20241125.0,1,3480,email,desktop
11000000760,-1,20241029.0,1,360,email,desktop
11000000761,732,,1,480,email,desktop
11000000762,1448,20250111.0,1,3600,direct,mobile
11000000763,-1,20240705.0,1,480,direct,mobile
11000000764,-1,20240515.0,1,240,direct,mobile
11000000765,1193,,1,300,ads,mobile
11000000766,-1,,1,3240,referral,mobile
11000000767,-1,20240111.0,1,3000,email,mobile
11000000768,302,20240426.0,1,2340,email,mobile
11000000769,1398,20240825.0,1,1860,referral,mobile
11000000770,1231,20240108.0,1,900,direct,mobile
11000000771,1384,20241014.0,1,3540,email,tablet
11000000772,-1,,1,3360,ads,desktop
11000000773,204,,1,3360,direct,desktop
11000000774,1433,,1,120,direct,mobile
11000000775,217,20240420.0,1,3120,email,desktop
11000000776,1043,,1,360,referral,mobile
11000000777,-1,,1,1080,direct,desktop
11000000778,359,20240426.0,1,960,email,mobile
11000000779,352,20240416.0,1,2160,email,mobile
11000000780,-1,20240329.0,1,1560,social,mobile
11000000781,518,20240610.0,1,3540,ads,mobile
11000000782,-1,,1,1860,ads,mobile
11000000783,788,20241020.0,1,1080,ads,mobile
11000000784,309,,1,,ads,mobile
11000000785,-1,20240919.0,1,3360,direct,mobile
11000000786,1421,,1,3540,email,mobile
11000000787,463,20240227.0,1,1260,email,mobile
11000000788,-1,,1,1920,ads,mobile
11000000789,-1,20240408.0,1,2820,email,mobile
11000000790,850,,1,2100,referral,desktop
11000000791,269,20240324.0,1,2760,direct,mobile
11000000792,-1,20250115.0,1,720,direct,mobile
11000000793,837,,1,900,direct,mobile
11000000794,695,,1,3060,ads,mobile
11000000795,-1,20240423.0,1,1500,ads,tablet
11000000796,1037,20240630.0,1,3060,ads,mobile
11000000797,897,20240322.0,1,1920,referral,desktop
11000000798,-1,,1,780,ads,tablet
11000000799,1124,20240419.0,1,,ads,desktop
11000000800,-1,20240403.0,1,900,email,desktop
11000000801,316,20240810.0,1,1560,ads,desktop
11000000802,784,,1,3120,direct,desktop
11000000803,-1,,1,,ads,desktop
11000000804,195,20241210.0,1,3300,ads,mobile
11000000805,1447,20240603.0,1,360,ads,mobile
11000000806,-1,20241121.0,1,2760,direct,tablet
11000000807,1453,20240414.0,1,120,ads,desktop
11000000808,-1,20240406.0,1,2160,direct,mobile
11000000809,-1,20240615.0,1,900,social,mobile
11000000810,1138,20240903.0,1,1260,email,mobile
11000000811,-1,20240924.0,1,1920,social,mobile
11000000812,94,20240820.0,1,3480,ads,mobile
11000000813,711,,1,1920,direct,mobile
11000000814,-1,,1,420,ads,mobile
11000000815,93,20241221.0,1,3540,direct,mobile
11000000816,305,20241129.0,1,1080,direct,tablet
11000000817,-1,,1,3060,email,desktop
11000000818,-1,,1,3480,direct,mobile
11000000819,568,20241028.0,1,1560,ads,tablet
11000000820,60,20240319.0,1,3360,social,mobile
11000000821,-1,,1,540,direct,desktop
11000000822,53,20240526.0,1,2100,direct,desktop
11000000823,1150,20240726.0,1,,email,mobile
11000000824,-1,,1,1380,direct,mobile
11000000825,1005,,1,1620,email,desktop
11000000826,1498,,1,1740,ads,mobile
11000000827,892,,1,420,referral,desktop
11000000828,225,20240704.0,1,2520,direct,mobile
11000000829,-1,,1,2160,ads,desktop
11000000830,475,20240809.0,1,3060,email,desktop
11000000831,1497,20240424.0,1,3120,referral,mobile
11000000832,694,,1,540,direct,mobile
11000000833,-1,,1,2880,ads,mobile
11000000834,-1,20240905.0,1,2160,direct,desktop
11000000835,1305,20241202.0,1,2580,referral,mobile
11000000836,917,,1,900,ads,tablet
11000000837,1343,,1,2100,referral,desktop
11000000838,189,,1,2940,ads,desktop
11000000839,278,20241130.0,1,2340,direct,mobile
11000000840,364,,1,3600,ads,mobile
11000000841,240,20240508.0,1,2700,referral,mobile
11000000842,-1,20240527.0,1,1980,direct,mobile
11000000843,-1,20240419.0,1,1920,social,mobile
11000000844,878,,1,2040,social,mobile
11000000845,1100,,1,3600,ads,tablet
11000000846,700,20241108.0,1,1020,referral,mobile
11000000847,1233,20250101.0,1,600,email,mobile
11000000848,632,20241215.0,1,,referral,desktop
11000000849,-1,,1,1620,direct,mobile
11000000850,942,,1,360,ads,desktop
11000000851,349,,1,1020,email,mobile
11000000852,-1,20240112.0,1,2940,social,mobile
11000000853,331,,1,1260,ads,mobile
11000000854,1242,20240428.0,1,2520,social,desktop
11000000855,-1,,1,1140,ads,mobile
11000000856,219,,1,840,ads,mobile
11000000857,1380,20240212.0,1,1080,referral,mobile
11000000858,1350,,1,3600,direct,desktop
11000000859,-1,,1,1320,direct,tablet
11000000860,-1,20241110.0,1,3360,ads,mobile
11000000861,-1,20250204.0,1,1800,ads,desktop
11000000862,856,20240617.0,1,3480,social,tablet
11000000863,-1,20250107.0,1,1740,ads,desktop
11000000864,-1,20240503.0,1,2280,direct,mobile
11000000865,369,20240308.0,1,3360,referral,mobile
11000000866,995,20240420.0,1,1080,direct,mobile
11000000867,1071,,1,840,email,mobile
11000000868,-1,20241105.0,1,2280,direct,desktop
11000000869,187,,1,,social,mobile
11000000870,-1,20250214.0,1,3000,direct,mobile
11000000871,-1,,1,,email,mobile
11000000872,1215,20240303.0,1,240,ads,desktop
11000000873,738,,1,1260,ads,mobile
11000000874,806,20240417.0,1,2700,direct,mobile
11000000875,867,,1,900,direct,tablet
11000000876,1159,20240726.0,1,600,ads,mobile
11000000877,699,,1,1800,email,mobile
11000000878,43,20240207.0,1,2880,ads,mobile
11000000879,269,20241101.0,1,480,ads,mobile
11000000880,-1,20240314.0,1,2460,referral,mobile
11000000881,187,20241102.0,1,1980,direct,mobile
11000000882,635,20240717.0,1,360,ads,mobile
11000000883,813,20240420.0,1,1320,direct,mobile
11000000884,-1,20240119.0,1,1980,ads,desktop
11000000885,-1,,1,,ads,desktop
11000000886,1132,20241016.0,1,2760,direct,desktop
11000000887,1198,,1,720,direct,desktop
11000000888,19,,1,3240,social,mobile
11000000889,1158,,1,1740,direct,mobile
11000000890,447,20241022.0,1,1080,ads,desktop
11000000891,1094,,1,3300,ads,mobile
11000000892,574,20240219.0,1,1200,ads,desktop
11000000893,409,20240923.0,1,2460,ads,mobile
11000000894,-1,20240821.0,1,2880,social,desktop
11000000895,-1,20240726.0,1,1200,direct,mobile
11000000896,629,20240321.0,1,1680,ads,tablet
11000000897,1277,,1,120,direct,mobile
11000000898,709,,1,3600,direct,mobile
11000000899,-1,20240724.0,1,600,ads,mobile
11000000900,994,20240628.0,1,2220,referral,mobile
11000000901,371,,1,240,direct,mobile
11000000902,706,20240728.0,1,,email,mobile
11000000903,120,20240221.0,1,2640,direct,mobile
11000000904,324,20250212.0,1,2520,direct,mobile
11000000905,43,,1,540,email,mobile
11000000906,1469,20240727.0,1,60,email,mobile
11000000907,291,20240311.0,1,420,direct,mobile
11000000908,-1,20240930.0,1,720,direct,mobile
11000000909,720,20240105.0,1,1560,social,mobile
11000000910,973,20240524.0,1,840,ads,mobile
11000000911,-1,20250119.0,1,960,ads,mobile
11000000912,1039,20240203.0,1,1860,direct,desktop
11000000913,-1,20240901.0,1,2820,email,desktop
11000000914,1377,,1,2700,direct,mobile
11000000915,616,20240227.0,1,3300,referral,desktop
11000000916,-1,,1,1920,direct,mobile
11000000917,1426,20240327.0,1,1560,ads,mobile
11000000918,213,20240608.0,1,3420,social,mobile
11000000919,435,20241120.0,1,900,direct,desktop
11000000920,1378,,1,2040,direct,desktop
11000000921,809,20240913.0,1,780,referral,desktop
11000000922,-1,20240702.0,1,1440,ads,mobile
11000000923,-1,20240930.0,1,1980,direct,mobile
11000000924,1269,,1,,ads,desktop
11000000925,1284,20240820.0,1,1260,ads,desktop
11000000926,-1,,1,1080,ads,mobile
11000000927,481,20240314.0,1,2100,direct,desktop
11000000928,204,20240924.0,1,720,ads,mobile
11000000929,1489,20250225.0,1,1740,ads,desktop
11000000930,-1,,1,3300,referral,desktop
11000000931,182,20240930.0,1,3120,ads,desktop
11000000932,412,20240409.0,1,3240,referral,desktop
11000000933,-1,,1,2040,direct,desktop
11000000934,-1,,1,2640,direct,mobile
11000000935,767,20240108.0,1,3000,direct,mobile
11000000936,-1,20250111.0,1,3420,referral,mobile
11000000937,1142,20240727.0,1,420,email,mobile
11000000938,1386,,1,,ads,desktop
11000000939,731,20240115.0,1,600,ads,mobile
11000000940,1263,20240801.0,1,,direct,mobile
11000000941,-1,,1,,ads,mobile
11000000942,1089,20240515.0,1,1080,social,mobile
11000000943,-1,,1,3240,email,mobile
11000000944,720,20241201.0,1,1920,referral,desktop
11000000945,649,20240202.0,1,2100,ads,desktop
11000000946,-1,20240802.0,1,1380,direct,desktop
11000000947,822,,1,1320,direct,mobile
11000000948,1492,,1,1380,direct,mobile
11000000949,23,20240316.0,1,2340,email,desktop
11000000950,-1,20240416.0,1,3540,email,desktop
11000000951,54,20250218.0,1,660,ads,mobile
11000000952,-1,20250208.0,1,2100,referral,desktop
11000000953,-1,20241210.0,1,1140,direct,mobile
11000000954,-1,20240203.0,1,1380,direct,tablet
11000000955,-1,20240531.0,1,300,referral,mobile
11000000956,-1,20240626.0,1,1680,direct,desktop
11000000957,-1,20240629.0,1,1260,direct,mobile
11000000958,-1,,1,2220,ads,desktop
11000000959,-1,,1,1800,direct,mobile
11000000960,32,20241023.0,1,3540,direct,mobile
11000000961,1275,,1,3300,ads,mobile
11000000962,-1,20241211.0,1,1980,direct,mobile
11000000963,-1,20250104.0,1,2640,direct,mobile
11000000964,-1,,1,2340,direct,mobile
11000000965,-1,,1,720,direct,mobile
11000000966,810,,1,2100,direct,mobile
11000000967,662,20241010.0,1,1200,direct,mobile
11000000968,1400,20240822.0,1,2580,direct,mobile
11000000969,110,20250110.0,1,1380,ads,desktop
11000000970,369,,1,1560,referral,mobile
11000000971,193,20250124.0,1,1380,ads,mobile
11000000972,-1,,1,360,email,desktop
11000000973,-1,20240703.0,1,2580,ads,mobile
11000000974,378,20250106.0,1,1560,social,mobile
11000000975,532,20241101.0,1,3300,referral,mobile
11000000976,-1,,1,780,direct,mobile
11000000977,409,20241220.0,1,3360,direct,desktop
11000000978,89,,1,2700,direct,mobile
11000000979,234,20250111.0,1,2460,ads,mobile
11000000980,-1,,1,1560,email,mobile
11000000981,-1,,1,2940,direct,desktop
11000000982,-1,20240319.0,1,720,ads,desktop
11000000983,989,,1,2100,ads,mobile
11000000984,730,,1,1080,ads,mobile
11000000985,-1,,1,2220,referral,mobile
11000000986,-1,20250131.0,1,2280,direct,mobile
11000000987,522,20240219.0,1,960,referral,desktop
11000000988,867,20240425.0,1,3000,direct,mobile
11000000989,24,20240530.0,1,1860,referral,mobile
11000000990,407,20240204.0,1,60,direct,mobile
11000000991,-1,20241026.0,1,360,referral,desktop
11000000992,-1,20240726.0,1,3600,direct,mobile
11000000993,-1,,1,2640,ads,desktop
11000000994,1476,20250214.0,1,3480,direct,mobile
11000000995,1249,20241026.0,1,2100,direct,tablet
11000000996,-1,,1,3240,email,desktop
11000000997,1365,,1,2460,ads,mobile
11000000998,352,,1,2460,direct,mobile
11000000999,827,20250223.0,1,3120,direct,mobile
11000001000,335,20240909.0,1,480,social,desktop
11000001001,-1,20240321.0,1,2400,direct,desktop
11000001002,-1,20240531.0,1,3600,referral,mobile
11000001003,956,,1,2100,social,mobile
11000001004,817,,1,3240,ads,mobile
11000001005,-1,20240308.0,1,,ads,desktop
11000001006,227,20240726.0,1,960,ads,mobile
11000001007,552,20240104.0,1,600,direct,desktop
11000001008,-1,20250111.0,1,660,direct,desktop
11000001009,882,20240430.0,1,1980,direct,mobile
11000001010,614,,1,60,direct,mobile
11000001011,211,20240902.0,1,1860,direct,desktop
11000001012,966,20240101.0,1,2460,referral,desktop
11000001013,-1,20240914.0,1,3480,ads,desktop
11000001014,947,20250107.0,1,3420,email,desktop
11000001015,1181,20241019.0,1,1560,ads,tablet
11000001016,726,,1,780,direct,desktop
11000001017,-1,,1,1380,direct,mobile
11000001018,-1,20240515.0,1,3120,direct,mobile
11000001019,299,,1,3300,referral,mobile
11000001020,-1,20241008.0,1,600,ads,mobile
11000001021,-1,20241013.0,1,,ads,mobile
11000001022,1060,,1,2400,ads,mobile
11000001023,-1,,1,2100,referral,mobile
11000001024,1463,,1,3000,direct,mobile
11000001025,805,20241020.0,1,1620,social,desktop
11000001026,1092,20240429.0,1,3540,email,mobile
11000001027,-1,20240329.0,1,1560,direct,desktop
11000001028,1286,,1,2040,ads,mobile
11000001029,1196,20250119.0,1,780,direct,mobile
11000001030,-1,20240407.0,1,3300,ads,mobile
